Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-42-49,0,0.071,0.978,-0.023,0.192,4.166,158.037,7.501,9,room
12-42-50,0,0.065,0.984,-0.034,0.144,5.045,163.623,6.803,9,room
12-42-51,0,0.059,0.984,-0.091,0.031,10.790,176.925,6.013,9,room
12-42-52,0,0.094,0.975,-0.076,0.185,10.528,159.318,9.046,9,room
12-42-53,0,0.111,0.972,-0.064,0.197,9.699,158.072,11.159,9,room
12-42-54,0,0.124,0.971,-0.046,0.197,7.996,158.003,12.999,9,room
12-42-55,0,0.129,0.959,-0.058,0.241,9.981,152.855,12.799,9,room
12-42-56,0,0.133,0.970,-0.034,0.201,6.893,157.443,14.231,9,room
12-42-57,0,0.129,0.969,-0.041,0.207,7.630,156.819,13.593,9,room
12-42-58,0,0.090,0.970,-0.052,0.217,8.028,155.402,8.813,9,room
12-42-59,0,0.102,0.968,-0.058,0.221,9.008,155.026,10.013,9,room
12-43-00,0,0.110,0.971,-0.046,0.209,7.775,156.512,11.285,9,room
12-43-01,0,0.113,0.972,-0.038,0.204,6.869,156.970,11.920,9,room
12-43-02,0,0.099,0.974,-0.048,0.199,7.606,157.589,10.059,9,room
12-43-03,0,0.114,0.970,-0.053,0.207,8.697,156.776,11.654,9,room
12-43-04,0,0.117,0.971,-0.056,0.200,8.956,157.651,12.014,9,room
12-43-05,0,0.103,0.973,-0.065,0.197,9.557,157.988,10.225,9,room
12-43-06,0,0.098,0.975,-0.051,0.193,7.847,158.256,9.969,9,room
12-43-07,0,0.103,0.975,-0.048,0.192,7.679,158.390,10.616,9,room
12-43-08,0,0.099,0.975,-0.032,0.196,5.782,157.751,10.420,9,room
12-43-09,0,0.102,0.970,0.004,0.212,181.963,155.479,11.401,9,room
12-43-10,0,0.115,0.975,0.059,0.183,355.864,158.207,14.206,9,room
12-43-11,0,0.118,0.972,0.079,0.188,353.773,157.313,15.044,9,room
12-43-12,0,0.095,0.967,0.132,0.192,347.395,156.015,13.939,9,room
12-43-13,0,0.103,0.962,0.181,0.175,341.796,156.754,16.031,9,room
12-43-14,0,0.118,0.944,-0.060,0.257,143.587,150.329,10.208,9,room
12-43-15,0,0.135,0.927,-0.157,0.300,22.074,145.872,9.311,9,room
12-43-16,0,0.069,0.981,-0.046,0.175,6.516,160.207,6.883,9,room
12-43-17,0,0.085,0.975,-0.052,0.197,7.767,157.781,8.442,9,room
12-43-18,0,0.082,0.973,-0.049,0.209,7.396,156.295,8.057,9,room
